img_id,all_correct_1,n_correct_1,n_atoms_1,ge2_gm,ge2_am,all_correct_2,n_correct_2,n_atoms_2,all_correct_3,n_correct_3,n_atoms_3
429,0,6,8,0.005325922287592981,0.7499586988888095,0,6,8,0,6,8
430,0,6,8,0.000997398600911426,0.7474112192112544,0,6,8,0,6,8
431,0,4,9,0.12196767122863458,0.7092893028882147,0,2,9,0,4,9
432,0,6,8,0.309462434075086,0.8739805480027424,0,6,8,0,6,8
433,0,8,9,0.24245238680511927,0.8886171107820732,0,8,9,0,8,9
434,0,6,8,0.007958006418059452,0.7453860683247968,0,6,8,0,6,8
435,1,9,9,0.6311077289917191,0.8905949252391717,1,9,9,1,9,9
436,0,8,9,0.0463384561291619,0.8872303784447099,1,9,9,0,8,9
437,0,7,8,0.08587901840661173,0.748361241466885,1,8,8,0,7,8
438,0,5,7,0.16140129021907582,0.6500019619005936,0,5,7,0,5,7
439,0,7,10,0.0025729954894128937,0.4001109560089711,0,5,10,0,4,10
440,0,6,9,0.07206356247223164,0.6708730671486285,0,6,9,0,6,9
441,0,9,10,0.2829350248526915,0.8999627099990091,0,9,10,0,9,10
442,0,5,9,0.0018260116376055888,0.555494164011709,0,5,9,0,5,9
443,0,6,8,0.008780279351781212,0.7498894372823192,0,6,8,0,6,8
444,0,4,7,0.0013532604363154202,0.5718184114273793,0,4,7,0,4,7
445,0,4,8,2.4261792963176875e-05,0.4998978897959311,0,4,8,0,4,8
446,0,4,8,8.081340662131908e-05,0.48305375200022016,0,5,8,0,5,8
447,0,5,9,0.05711960725348319,0.7763022024229668,0,6,9,0,5,9
448,0,8,10,0.06565253459869617,0.7785665796212708,0,8,10,0,8,10
449,0,5,8,0.005921551521965029,0.7467597242283408,0,5,8,0,5,8
450,0,4,8,0.00014163067808303174,0.5013496141076448,0,4,8,0,4,8
451,0,5,8,0.0008426614746581193,0.6249328841917632,0,5,8,0,5,8
452,0,8,9,0.21376863774525384,0.8878467412315186,0,8,9,0,8,9
453,0,5,8,0.0005106606820954704,0.5007494537460699,0,5,8,0,5,8
454,0,6,8,0.003625990241244451,0.7406703538879565,0,6,8,0,6,8
455,0,7,9,0.03663361700870646,0.6665985216648326,0,7,9,0,7,9
456,0,7,8,0.031557694519678235,0.8729523996596134,0,7,8,0,6,8
457,0,7,8,0.03161930220785287,0.8748901362351649,1,8,8,1,8,8
458,0,3,7,0.0012789147971488878,0.5713576092066804,0,3,7,0,3,7
459,0,5,9,0.008090247251648194,0.6621388057159643,0,5,9,0,6,9
460,0,4,7,0.00033504133456877514,0.5710372041909978,0,4,7,0,4,7
461,0,8,9,0.17884847572895032,0.8766104748414365,0,8,9,0,8,9
462,0,5,8,0.004446008227275902,0.7267776734119589,0,6,8,0,6,8
463,0,7,8,0.03159945501757875,0.8742638301497474,0,7,8,0,7,8
464,0,4,8,1.6676491601465327e-05,0.49999498426717526,0,4,8,0,4,8
465,0,5,8,0.00016317438135204037,0.5969684346756545,0,5,8,0,5,8
466,1,8,8,0.9977015402606608,0.9977193939882604,1,8,8,1,8,8
467,0,8,9,0.16647849905797746,0.8876726770406351,0,8,9,0,8,9
468,0,4,7,0.0031681310150527887,0.5714084146266912,0,4,7,0,4,7
469,0,5,7,0.032462061360995643,0.6854370604807579,0,5,7,0,5,7
470,0,4,8,0.03063169570693576,0.5343394303715931,0,4,8,0,4,8
471,0,6,8,0.006130104439651816,0.7499604726566383,0,6,8,0,6,8
472,0,7,8,0.04061643210013385,0.6248730374636826,0,7,8,0,7,8
473,0,4,7,6.030612399457856e-05,0.5713594866739856,0,4,7,0,4,7
474,0,7,8,0.05589329578126661,0.6266594884315838,0,6,8,0,6,8
475,0,7,8,0.03161377936119226,0.8747155783847781,0,7,8,0,7,8
476,0,6,9,0.03926718582225142,0.6678613830916293,0,6,9,0,6,9
477,1,8,8,0.5182467523682515,0.8752572611724072,1,8,8,1,8,8
478,0,3,7,5.7732442367033035e-05,0.29424045016636907,0,0,7,0,2,7
479,0,7,9,0.007012347416607329,0.7637637303035981,0,7,9,0,7,9
480,0,6,9,0.0008034218781943467,0.653380951296432,0,6,9,0,6,9
481,0,4,7,1.7898615720315263e-05,0.4285622591130827,0,4,7,0,4,7
482,0,7,9,0.03103303867876403,0.777299061808793,0,7,9,0,7,9
483,0,7,8,0.0022201104443520573,0.6249445972723466,0,7,8,0,7,8
484,0,8,9,0.2405160409644831,0.826461754027529,0,8,9,0,8,9
485,0,5,9,0.01406074769567539,0.6664699626709985,0,5,9,0,5,9
486,0,7,8,0.031618265722327316,0.8748573965804539,0,7,8,0,7,8
487,0,4,9,0.006278251811704642,0.6795624429671959,0,4,9,0,4,9
488,0,6,8,0.0795234378922634,0.7503490543982635,0,7,8,0,6,8
489,1,9,9,0.6939687020997716,0.8704874437080891,1,9,9,1,9,9
490,0,7,9,0.2506523432638597,0.7912591652170621,0,7,9,0,7,9
491,0,7,9,0.008178572577034863,0.7777648255626806,0,7,9,0,7,9
492,0,6,9,0.0008581828398170165,0.6295692900739974,0,6,9,0,6,9
493,0,5,7,0.048679859781900675,0.7084094060534467,0,5,7,0,5,7
494,0,5,7,0.012581739084178013,0.5710274514820929,0,5,7,0,5,7
495,0,4,8,0.02680771277235691,0.7446879582199702,0,4,8,0,4,8
496,0,2,9,3.30569441792905e-05,0.3800635639238333,0,2,9,0,2,9
497,0,5,9,0.0015760368473588726,0.6731684788971268,0,5,9,0,5,9
498,0,6,8,0.0907753621195755,0.6102418332934784,0,6,8,0,6,8
499,0,5,8,0.001990041278309814,0.6249606928653045,0,5,8,0,5,8
500,0,6,9,0.001702436801333103,0.6666416148262461,0,6,9,0,6,9
501,0,7,8,0.03161479980121183,0.8747479520784492,0,7,8,0,7,8
502,0,7,9,0.012610256191491323,0.6983886963425889,0,7,9,0,7,9
503,0,8,9,0.11925495930162994,0.7897522258480228,0,8,9,0,8,9
504,0,3,9,1.9246376279176e-05,0.3322316967794101,0,3,9,0,3,9
505,0,7,9,0.0036865535908208614,0.6001971024435249,0,7,9,0,6,9
506,0,7,9,0.042892373691774906,0.8318537335024365,0,7,9,0,7,9
507,0,3,8,4.763836327718814e-05,0.2542127891632118,0,3,8,0,3,8
508,1,10,10,0.6535781151366523,0.8952974439588047,1,10,10,1,10,10
509,1,9,9,0.41101169227871387,0.8887188130723579,1,9,9,1,9,9
510,0,7,9,0.01188114476778293,0.7762114225723836,0,7,9,0,7,9
511,0,3,9,5.6670381286516e-05,0.3330728946938231,0,3,9,0,3,9
512,0,7,10,0.06550225357623328,0.787870221347951,0,7,10,0,7,10
513,0,9,10,0.20442249535037496,0.8999338400849359,0,9,10,0,9,10
514,0,6,9,0.00036244150429921574,0.6621008148845743,0,6,9,0,6,9
515,0,6,9,0.07243633425005805,0.7777404575173185,0,6,9,0,7,9
516,0,2,9,1.255042683902533e-07,0.22219850844640712,0,2,9,0,2,9
517,0,8,10,0.021482640340488846,0.7028964555593231,0,8,10,0,8,10
518,0,4,9,0.0007084822008414975,0.45174997495665015,0,4,9,0,4,9
519,0,7,10,0.02265152330162904,0.6999938894467772,0,7,10,0,7,10
520,0,6,9,0.00016392068117790715,0.5552512041913665,0,6,9,0,6,9
521,0,7,8,0.03162205155684139,0.8749770725207934,0,7,8,0,7,8
522,0,7,9,0.006458218777041421,0.7777117372235649,0,7,9,0,7,9
523,0,3,8,2.5431446101607366e-05,0.24980983802893586,0,3,8,0,3,8
524,0,5,10,0.0010989336280215038,0.5118874957165744,0,5,10,0,5,10
525,0,6,8,0.0009999420324471363,0.749942038240448,0,6,8,0,6,8
526,1,10,10,0.008660596701985915,0.6182525645962617,1,10,10,1,10,10
527,0,2,8,2.326613261581615e-05,0.2737857234693105,0,3,8,0,3,8
528,0,7,10,0.01747264625535108,0.672969361139667,0,8,10,0,7,10
529,0,6,9,0.011094921619170594,0.7775527030634827,0,6,9,0,6,9
530,0,5,8,0.00037365406467248564,0.6250455496709274,0,5,8,0,5,8
531,0,7,11,0.001434284587392742,0.5360011846857983,0,7,11,0,5,11
532,0,6,9,0.0008150153267940217,0.5559367611434616,0,6,9,0,6,9
533,0,2,9,0.00016919188298745115,0.2318080352194201,0,3,9,0,4,9
534,0,3,8,7.356301995179464e-05,0.4926137933706575,0,3,8,0,3,8
535,0,3,9,0.00013205449757771486,0.33438143130593434,0,3,9,0,3,9
536,0,4,8,0.0056527914453474775,0.5957783858546635,0,4,8,0,4,8
537,0,7,10,0.0037744837319158135,0.5975941219717733,0,7,10,0,7,10
538,0,6,10,0.0010160646043655874,0.6969158759204237,0,6,10,0,7,10
539,0,3,8,8.605624300853993e-05,0.25081033813428355,0,4,8,0,2,8
540,0,7,9,0.049333197516359284,0.7458024886748688,0,7,9,0,7,9
541,0,9,10,0.24048333089075763,0.899898449857656,0,9,10,0,9,10
542,0,6,9,0.002375909473912229,0.6666448487123312,0,6,9,0,6,9
543,0,5,8,0.002764467706593189,0.499909060574523,0,4,8,0,6,8
544,0,8,10,0.11462440918634421,0.7851725943503657,0,8,10,0,8,10
545,0,6,9,0.0008377699953160096,0.6666311778666708,0,6,9,0,6,9
546,0,6,8,0.0007461095050447288,0.37537951310219575,0,6,8,0,6,8
547,0,8,9,0.06303491386305458,0.7778514140254926,0,8,9,0,8,9
548,0,6,9,0.013293957340930258,0.7774487633086529,0,6,9,0,6,9
549,0,8,9,0.2739024851958906,0.8856239098981119,0,8,9,0,8,9
550,0,5,8,0.0009006026208927551,0.6780631040376964,0,2,8,0,2,8
551,0,3,9,0.00013088014578293606,0.31561982701029345,0,3,9,0,3,9
552,0,6,8,0.0012986228757466836,0.6200383197229763,0,6,8,0,5,8
553,0,5,9,0.0003493554143925121,0.4445502789033313,0,5,9,0,5,9
554,0,8,9,0.27100467993896404,0.8888430898121129,0,8,9,0,8,9
555,0,5,8,0.0013464644320327693,0.5486907403311698,0,5,8,0,5,8
556,0,7,9,0.009541379029243343,0.7542094626368391,0,7,9,0,7,9
557,0,6,9,0.00035392011335415064,0.6660109971228216,0,6,9,0,6,9
558,0,5,10,0.00013428489427971682,0.4018726107561884,0,6,10,0,5,10
559,0,4,10,4.885229321228393e-05,0.5280286492894918,0,5,10,0,4,10
560,0,4,9,0.00015119644121618293,0.46089266152859637,0,4,9,0,4,9
561,0,6,10,0.000404302693421586,0.5776794379743198,0,6,10,0,6,10
562,0,9,10,0.06308910396807041,0.8998949232693135,0,9,10,0,9,10
563,0,5,8,0.00019385558604656874,0.6249838083352128,0,5,8,0,5,8
564,0,2,9,1.9035470436603933e-07,0.22215723480642643,0,2,9,0,2,9
565,0,9,11,0.1968652453285297,0.9088552759781333,0,9,11,0,9,11
566,0,1,8,6.2002216060169315e-06,0.4455250597127577,0,5,8,0,1,8
567,0,8,10,0.24041081890110105,0.8249876064651266,0,9,10,0,8,10
568,0,7,9,0.08908541354269964,0.6677114810655018,0,7,9,0,7,9
569,0,3,9,4.411473235949192e-05,0.33311607160204415,0,3,9,0,3,9
570,0,8,9,0.22875776379650242,0.8860366391198972,0,8,9,0,8,9
571,1,9,9,0.25144059730357626,0.782196510357992,1,9,9,1,9,9
572,0,6,9,0.21539768687822813,0.6965132051745145,0,6,9,0,6,9
573,0,5,9,0.00033029095841324683,0.5546037822699871,0,5,9,0,5,9
574,0,8,9,0.2562934815705625,0.8755389685588597,0,8,9,0,8,9
575,0,6,9,0.0003325127131015085,0.48598363340579454,0,6,9,0,6,9
576,0,7,9,0.010334041332394711,0.6737217188250327,0,7,9,0,7,9
577,0,9,10,0.2974438638756107,0.8999716374185761,0,9,10,0,9,10
578,0,6,9,0.007315534138001326,0.5558648397883267,0,6,9,0,6,9
579,0,8,9,0.30953764013225127,0.8887212937982603,0,8,9,0,8,9
580,0,5,9,0.00038811700509225344,0.6366240930940195,0,4,9,0,4,9
581,0,4,10,0.00012800386610436722,0.40028709334599066,0,4,10,0,4,10
582,0,5,8,0.005487666676547077,0.622933221490495,0,5,8,0,5,8
583,0,5,8,0.023804099695700243,0.6250900848355048,0,5,8,0,5,8
584,0,3,8,0.006832807989254004,0.49953716967260875,0,3,8,0,4,8
585,0,4,9,9.159647551626584e-05,0.44450191777372133,0,4,9,0,4,9
586,0,2,8,1.0064326191571995e-07,0.24997515116222355,0,2,8,0,2,8
587,0,5,9,1.969119626470224e-05,0.5107658063778078,0,5,9,0,5,9
588,0,6,9,0.004611733287469518,0.5585274313885917,0,6,9,0,6,9
589,0,8,9,0.47188567995684927,0.888722573211653,0,8,9,0,8,9
590,0,6,9,0.05874673812900273,0.6673699424714203,0,6,9,0,6,9
591,0,4,8,1.913703181897575e-05,0.5022361156853109,0,4,8,0,4,8
592,0,8,9,0.04597628771701605,0.8797464213374393,0,8,9,0,8,9
593,0,4,9,0.002353683469844494,0.6125389225493264,0,4,9,0,4,9
594,0,8,10,0.056982808616157975,0.6997063148034437,0,8,10,0,8,10
595,0,7,10,0.007912244549405666,0.6011261210241312,0,8,10,0,7,10
596,0,7,10,0.021814780648484973,0.6998911645701258,0,7,10,0,7,10
597,0,7,9,0.013667193622500306,0.777370674378213,0,7,9,0,7,9
598,0,3,8,0.0024987566529577503,0.4379093846507914,0,3,8,0,3,8
599,0,4,8,9.590412004345952e-05,0.5006474296281296,0,4,8,0,4,8
600,0,6,10,0.006648630012652116,0.6998115986294261,0,6,10,0,6,10
601,0,6,9,0.0035301485781588492,0.5762507006802895,0,6,9,0,6,9
602,0,5,9,0.0019832362652994462,0.5555292547683358,0,5,9,0,5,9
603,0,7,10,0.005436522928892149,0.6127646852426066,0,7,10,0,7,10
604,0,4,10,0.003096787938157524,0.6866944011087368,0,4,10,0,4,10
605,0,6,10,0.00306195124674002,0.6994006315503274,0,6,10,0,6,10
606,0,6,10,0.0010345094001758864,0.6903525439347895,0,6,10,0,6,10
607,0,9,10,0.18916306645981038,0.8047070627584716,0,7,10,0,9,10
608,0,6,10,0.0001845994502441978,0.45923814642690103,0,5,10,0,6,10
609,0,7,9,0.2257607091010814,0.886747240315225,0,7,9,0,7,9
610,0,5,10,0.0008842123253126968,0.5976461038854127,0,5,10,0,5,10
611,0,5,9,4.785761454932847e-05,0.33384282194745996,0,6,9,0,5,9
612,0,6,9,0.0004692746645707087,0.4452529685813955,0,6,9,0,6,9
613,0,5,9,0.002619029943202819,0.5604049059480741,0,5,9,0,5,9
614,0,7,10,0.03823656412939818,0.7466129940089113,0,7,10,0,7,10
615,0,5,10,7.331050148257364e-05,0.4931521744484927,0,5,10,0,5,10
616,0,9,10,0.4062870418242766,0.8993306697005032,1,10,10,0,8,10
617,0,7,10,0.040182147098667784,0.8009391706646017,0,7,10,0,7,10
618,0,4,10,2.6765282167621434e-05,0.4015051316695386,0,4,10,0,4,10
619,0,8,9,0.03082673139646241,0.6964323833302308,0,7,9,0,8,9
620,0,7,10,0.0008643109991304235,0.6976531997708033,0,7,10,0,7,10
621,0,7,11,0.02256581794074861,0.6266340625494313,0,7,11,0,7,11
622,0,3,9,5.927580914073313e-06,0.33174123037382786,0,3,9,0,3,9
623,0,5,11,0.00047123790739699175,0.4998509565175644,0,8,11,0,4,11
624,0,5,9,9.998272699395857e-05,0.6664940471566155,0,5,9,0,5,9
625,0,9,11,0.06817517079780974,0.8315444360202371,0,9,11,0,9,11
626,0,6,9,0.0002330924343170802,0.5532916087400521,0,6,9,0,6,9
627,0,4,10,4.439596143539897e-05,0.5814603922822035,0,4,10,0,4,10
628,0,8,10,0.0031469359714958412,0.7094246155583221,0,8,10,0,8,10
629,0,2,9,1.2550469044842747e-07,0.12437586539481492,0,3,9,0,3,9
630,0,6,10,0.0009808144947337587,0.5675845282703792,0,6,10,0,6,10
631,0,7,10,0.003646380774145548,0.687125311969278,0,7,10,0,7,10
632,0,9,10,0.7108261031089402,0.9031271538598247,0,9,10,0,9,10
633,0,6,10,0.0002294666700402817,0.5147842320840368,0,6,10,0,6,10
634,0,7,10,0.020676693979776718,0.6033762787162805,0,7,10,0,7,10
635,0,6,10,0.006468939236037675,0.5754213644531183,0,6,10,0,6,10
636,0,8,10,0.090637927918491,0.7991248859256335,0,8,10,0,8,10
637,0,3,10,0.00026085169970823004,0.30139007951446534,0,3,10,0,3,10
638,0,5,9,1.5100327014395388e-05,0.5539999502959515,0,5,9,0,5,9
639,0,2,9,1.6918755521907707e-05,0.23539996951865028,0,2,9,0,2,9
640,0,3,9,6.445596909540058e-06,0.3271045976081779,0,3,9,0,3,9
641,0,2,9,0.0013146366718417059,0.43099737842931723,0,4,9,0,2,9
642,0,6,10,0.0022944797423598367,0.49929094964715964,0,6,10,0,6,10
643,0,6,9,0.004953305404823147,0.3559190536696164,0,5,9,0,5,9
644,0,7,10,0.006634973668144323,0.5139516754499827,0,8,10,0,8,10
645,0,7,10,0.016557992542824022,0.6991195964904019,0,7,10,0,7,10
646,0,9,10,0.08844642678406942,0.7996471565492784,0,9,10,0,9,10
647,0,4,10,4.043826571734808e-05,0.2915803421298682,0,4,10,0,4,10
648,0,4,9,4.913161448851004e-05,0.4473237119263939,0,4,9,0,4,9
649,0,6,10,0.01167846165223874,0.6219051059664317,0,6,10,0,6,10
650,0,8,11,0.02500105466118126,0.6734746081636347,0,7,11,0,8,11
651,0,3,9,9.972653413805463e-05,0.36004987054185605,0,3,9,0,3,9
652,0,4,9,2.4799113655798078e-05,0.43841846832468034,0,3,9,0,3,9
653,0,6,9,0.08474975065321023,0.5654973007700929,0,6,9,0,6,9
654,0,8,10,0.01532077515930764,0.7970771405147479,0,8,10,0,8,10
655,0,6,10,0.00353132512179366,0.621320644292561,0,5,10,0,6,10
656,0,3,10,8.19577687443997e-05,0.3415221820414018,0,3,10,0,3,10
657,0,8,9,0.04501692119176396,0.8615629266253809,0,8,9,0,8,9
658,0,9,10,0.2974022413646319,0.8998318495355979,0,9,10,0,9,10
659,0,3,10,0.00026472385741556283,0.4067711552185348,0,3,10,0,3,10
660,0,10,11,0.05133713256384202,0.7861091021721047,0,10,11,0,10,11
661,1,10,10,0.06392576141690623,0.7999846013723357,1,10,10,1,10,10
662,0,3,9,0.0001401391688948756,0.4271065365427773,0,3,9,0,3,9
663,0,8,11,0.003161204526712306,0.6817589997333251,0,8,11,0,8,11
664,0,7,10,0.0045317573575849495,0.693066531761182,0,7,10,0,7,10
665,0,8,11,0.07474609309297872,0.8154734175686271,0,8,11,0,8,11
666,0,5,9,0.00013027227949585727,0.5554560445382468,0,5,9,0,5,9
667,0,1,9,0.0011676934228025038,0.48802597418314,0,4,9,0,6,9
668,0,8,10,0.017410796859217193,0.7999415297923093,0,8,10,0,8,10
669,0,5,10,9.268198564515424e-05,0.4905389752283013,0,3,10,0,5,10
670,0,4,9,0.0009566372834079048,0.4439109831275625,0,3,9,0,4,9
671,0,7,10,0.014413431453408829,0.6996278318345925,0,7,10,0,7,10
672,0,6,10,0.0002053395886322402,0.4091157544244387,0,6,10,0,6,10
673,0,8,10,0.055316276270784163,0.8266337252143092,0,8,10,0,8,10
674,0,4,9,0.00040802972895231617,0.4516135389867713,0,4,9,0,4,9
675,0,6,10,0.0051168945148085294,0.5998332542405255,0,6,10,0,6,10
676,0,7,10,0.01753175598580235,0.6990704521278926,0,7,10,0,7,10
677,0,7,11,0.09131723004577538,0.65176809195859,0,7,11,0,7,11
678,0,7,10,0.0025894800947185307,0.6977799751591411,0,7,10,0,7,10
679,0,7,11,0.006008789906796576,0.7269275158603592,0,7,11,0,7,11
680,0,7,11,0.0013641825984769007,0.5508869201542016,0,7,11,0,7,11
681,0,5,10,0.08248811841791014,0.6609691557174422,0,5,10,0,5,10
682,1,10,10,0.029593263628517483,0.7046860380918064,0,8,10,0,8,10
683,0,7,11,0.004797667022383025,0.6924287576766639,0,7,11,0,8,11
684,0,5,9,0.000554035905399048,0.5445788314636606,0,5,9,0,5,9
685,0,6,9,0.008400900972147754,0.6650553862736205,0,6,9,0,6,9
686,0,8,11,0.07749021889944242,0.5992662741846474,0,8,11,0,8,11
687,0,3,9,4.824909511762305e-06,0.4408791310216412,0,3,9,0,3,9
688,0,4,10,0.008881220381878987,0.6098735655567665,0,5,10,0,4,10
689,0,4,10,0.0004871293858550216,0.49913842268136,0,4,10,0,4,10
690,0,6,10,0.0013635051127680211,0.49788063924752146,0,6,10,0,6,10
691,0,4,10,0.0003894391694306447,0.4998037318341657,0,4,10,0,4,10
692,0,6,11,0.00013806817072623676,0.545161659312246,0,6,11,0,6,11
693,0,10,11,0.04302883781067603,0.6451136361926973,0,10,11,0,10,11
694,0,7,9,0.00018142236772512142,0.4464995101470797,0,6,9,0,3,9
695,0,8,10,0.017352191219756796,0.6847394293039292,0,8,10,0,8,10
696,0,9,10,0.40843068752790906,0.8180927552844404,0,9,10,0,9,10
697,0,4,10,0.0011951493720769172,0.5962039713391915,0,4,10,0,4,10
698,0,5,9,0.0020656984271439083,0.5456390067185795,0,6,9,0,5,9
699,0,7,10,0.015374327840406992,0.6999574087115136,0,7,10,0,7,10
700,0,6,10,0.0008237300233317041,0.5998541039220852,0,6,10,0,6,10
701,0,3,10,7.58273105523241e-06,0.20141597058017116,0,3,10,0,3,10
702,0,7,11,0.0057417642516468985,0.7269459249010165,0,7,11,0,7,11
703,0,5,10,9.954860016236946e-05,0.5994620933573342,0,5,10,0,5,10
704,0,4,10,0.00039524984997970427,0.21198787682966502,0,4,10,0,4,10
705,0,8,11,0.01982764385860442,0.7270587693869083,0,8,11,0,8,11
706,0,4,10,2.455476493836668e-05,0.3991087838297031,0,5,10,0,4,10
707,0,4,11,0.00011534053266185026,0.3591166574534959,0,4,11,0,4,11
708,0,5,10,0.0007214141992887211,0.5179748161450647,0,5,10,0,5,10
709,0,10,11,0.9820176487130677,0.9834952459814711,0,10,11,1,11,11
710,0,7,11,0.012294890902801156,0.6039319853865386,0,7,11,0,7,11
711,0,5,10,9.379723809832767e-06,0.4998462215446682,0,5,10,0,5,10
712,0,3,11,5.903429811877077e-07,0.27271776016663885,0,3,11,0,3,11
713,0,7,10,9.354529836197212e-05,0.5997524425398721,0,7,10,0,7,10
714,0,2,10,0.0005862258686680726,0.49391519653838795,0,2,10,0,2,10
715,0,7,11,0.003688139083660317,0.6360042973368807,0,7,11,0,7,11
716,0,5,11,0.0033147556679915223,0.7237072756205583,0,6,11,0,5,11
717,0,7,10,0.002307258023104605,0.5637272988744023,0,6,10,0,6,10
718,0,5,10,0.0001779613760998507,0.518141352339615,0,5,10,0,5,10
719,0,5,10,0.0004954198221854101,0.429568739890039,0,5,10,0,5,10
720,0,7,10,0.01968315102253506,0.6847350952849836,0,7,10,0,7,10
721,0,8,11,0.0030354614108359435,0.7258919084721087,0,7,11,0,8,11
722,0,6,10,0.0009580330971664231,0.5999885713899429,0,6,10,0,6,10
723,0,7,11,0.0009619436518076282,0.5427727807056774,0,7,11,0,7,11
724,0,6,10,0.018843757259422344,0.5998180107792496,0,6,10,0,5,10
725,0,5,11,0.00022797881518877542,0.32481337875625316,0,5,11,0,5,11
726,0,6,10,0.0005799532822289759,0.48688974196033075,0,6,10,0,6,10
727,0,5,10,0.00032231967793796846,0.5987870373289575,0,3,10,0,5,10
728,0,0,10,6.805006188854105e-06,0.06491234956150425,0,0,10,0,0,10
729,0,9,11,0.07271742375090863,0.8416058021391183,0,9,11,0,9,11
730,0,4,10,1.881479364400375e-05,0.19996698355964443,0,4,10,0,4,10
731,0,6,11,0.0013106785630616867,0.5457311551650877,0,6,11,0,6,11
732,0,5,11,0.00013196169651452644,0.36424593182723863,0,5,11,0,5,11
733,0,7,11,0.013749163658382135,0.7176752556472284,0,7,11,0,7,11
734,0,5,10,0.00044671254719802565,0.49962743003478305,0,5,10,0,5,10
735,0,5,10,2.747347340301881e-05,0.4999543158863931,0,5,10,0,5,10
736,0,4,10,7.025561550476429e-05,0.2997705293572559,0,4,10,0,4,10
737,0,4,11,0.0015073414880499962,0.6063387221234134,0,4,11,0,4,11
738,0,8,11,0.016076751853937785,0.7226504262484581,0,8,11,0,8,11
739,0,3,10,0.0005023844218577603,0.34397322345233583,0,3,10,0,3,10
740,0,2,10,8.038991548278683e-06,0.2375670996207905,0,2,10,0,2,10
741,0,5,11,0.00011608096025830999,0.46790132265924117,0,6,11,0,5,11
742,0,3,10,8.933797680273904e-07,0.23183124788793358,0,3,10,0,3,10
743,0,2,10,9.331768010416817e-05,0.21461988705692336,0,2,10,0,2,10
744,0,8,11,0.18578965171443967,0.8178137575406498,0,8,11,0,8,11
745,0,9,11,0.09844068956094013,0.8180658990910405,0,9,11,0,9,11
746,0,6,10,0.09637064253055824,0.7217970910325054,0,6,10,0,6,10
747,0,5,11,3.081265113704541e-05,0.4544203552868499,0,5,11,0,5,11
748,0,4,10,2.9884555051859784e-05,0.3006906575127857,0,4,10,0,4,10
749,0,7,10,0.002860542110798259,0.7016646823282102,0,7,10,0,7,10
750,0,6,10,0.0015203206309712385,0.6006089217214227,0,6,10,0,6,10
751,0,6,10,0.004725401206197146,0.7000139442841277,0,6,10,0,6,10
752,0,3,10,2.492831101653855e-06,0.3221719791242368,0,3,10,0,3,10
753,0,6,10,0.0006788467903661193,0.4097149231256994,0,6,10,0,6,10
754,0,5,10,0.0003070809003154794,0.4879959674512741,0,5,10,0,5,10
755,0,5,10,9.362319927750134e-05,0.5000139112765559,0,5,10,0,5,10
756,0,5,10,0.00010879687471598791,0.49957708213795715,0,5,10,0,5,10
757,0,3,11,4.414253519729418e-06,0.27270814572944785,0,3,11,0,3,11
758,0,5,10,0.006032794162007518,0.47864550057757266,0,4,10,0,6,10
759,0,5,11,0.007364680554594962,0.4558695048708033,0,5,11,0,5,11
760,0,7,11,0.0034206047864689462,0.6874381509018761,0,8,11,0,7,11
761,0,8,11,0.007402491211436328,0.6360796829129417,0,8,11,0,8,11
762,0,9,11,0.040524445571809335,0.8175156504184106,0,9,11,0,9,11
763,0,5,10,0.003332662472550653,0.5868755468785277,0,7,10,0,7,10
764,0,3,11,3.077458718329065e-05,0.28192003569329877,0,3,11,0,3,11
765,0,9,11,0.02008578471554501,0.5986571944258974,0,9,11,0,9,11
766,0,4,11,0.00012814964869309556,0.3672433420531441,0,4,11,0,4,11
767,0,5,10,0.00011299683666392701,0.3999807598270252,0,5,10,0,5,10
768,0,8,11,0.14799804847312642,0.7395986013247938,0,8,11,0,8,11
769,0,8,11,0.008275625920901161,0.5994510556651772,0,8,11,0,8,11
770,0,4,11,4.5092312422025216e-05,0.4490160418452934,0,4,11,0,4,11
771,0,8,10,0.0030959695651195172,0.4592276627780027,0,8,10,0,5,10
772,0,7,11,0.006584263027296375,0.6360270599594946,0,7,11,0,7,11
773,0,5,10,0.0013203720164530108,0.5242273598516212,0,5,10,0,5,10
774,0,6,10,0.053047532303693,0.6697248969306704,0,5,10,0,5,10
775,0,2,10,0.016566671219138535,0.4996672943997174,0,2,10,0,2,10
776,0,4,10,0.005177299636174118,0.5998166915986276,0,4,10,0,4,10
777,0,3,10,9.359828891718807e-06,0.3237992997046499,0,3,10,0,3,10
778,0,8,10,0.026038025964204393,0.7902602217046432,0,8,10,0,8,10
779,0,8,10,0.23319722771494059,0.7947639219219689,0,8,10,0,8,10
780,0,4,10,0.0003554027646447363,0.38414670776583876,0,4,10,0,4,10
781,0,8,11,0.029111312946394168,0.7248165040874067,0,8,11,0,8,11
782,0,7,10,0.015824914385495967,0.7922365556806785,0,7,10,0,7,10
783,0,6,10,0.00618474508142592,0.6793801265670003,0,6,10,0,6,10
784,0,4,10,0.000443472028762413,0.39115778948885344,0,4,10,0,4,10
785,0,5,11,0.002342833493596697,0.7176098304253207,0,6,11,0,6,11
786,0,3,10,6.448730872213845e-05,0.3006897694805293,0,3,10,0,3,10
787,0,5,10,0.03655362182316144,0.5718389994975163,0,5,10,0,6,10
788,0,4,10,0.00882087750344121,0.5164460184625732,0,4,10,0,4,10
