img_id,all_correct_1,n_correct_1,n_atoms_1,ge2_gm,ge2_am,all_correct_2,n_correct_2,n_atoms_2,all_correct_3,n_correct_3,n_atoms_3
550,0,3,8,0.008478610411687633,0.5920273693336964,0,3,8,0,3,8
551,0,3,9,0.00011607555817289417,0.18305897721809097,0,3,9,0,3,9
552,0,4,8,0.00011796133829055291,0.49999177451182386,0,4,8,0,4,8
553,0,7,9,0.0025464282322422076,0.5555949882291872,0,7,9,0,7,9
554,0,5,9,0.007262126774801514,0.5519560878851757,0,5,9,0,5,9
555,0,4,8,0.020338444430464682,0.5754845064253001,0,4,8,0,3,8
556,0,7,9,0.01569672216462901,0.7769271650131806,0,7,9,0,7,9
557,0,7,9,0.5790989487240524,0.8628297107055883,0,7,9,0,7,9
558,1,10,10,0.8429357938088198,0.8862600270391445,1,10,10,1,10,10
559,0,6,10,0.08541596636522016,0.6382788500875709,0,6,10,0,6,10
560,0,3,9,0.01263169919631307,0.4884203133341773,0,3,9,0,3,9
561,0,7,10,0.013780824037214631,0.7001261258604159,0,7,10,0,7,10
562,0,8,10,0.08409802128745907,0.800054950002307,0,8,10,0,8,10
563,0,5,8,0.06653149711286899,0.5131667752268911,0,5,8,0,5,8
564,0,5,9,0.01925313233694661,0.7569251593655133,0,5,9,0,5,9
565,0,8,11,0.0042946934267924786,0.5472715000210534,0,8,11,0,8,11
566,0,5,8,0.018826118043437208,0.6278808312090279,0,5,8,0,5,8
567,0,9,10,0.28083069026239277,0.8989004963714372,0,9,10,0,9,10
568,0,7,9,0.017736927958659835,0.5979574819626401,0,7,9,0,7,9
569,0,7,9,0.0684355394627587,0.7394360659587718,0,7,9,0,7,9
570,0,6,9,0.10545362221077398,0.7803585145716884,0,6,9,0,6,9
571,0,6,9,0.10748479320268882,0.6672804908320293,0,6,9,0,6,9
572,0,4,9,0.0016760204678629442,0.5486413371813484,0,4,9,0,4,9
573,1,9,9,0.9931038209504935,0.9932910117490158,1,9,9,1,9,9
574,0,7,9,0.3853842067096097,0.7856446130681947,0,7,9,0,7,9
