img_id,all_correct_1,n_correct_1,n_atoms_1,ge2_gm,ge2_am,all_correct_2,n_correct_2,n_atoms_2,all_correct_3,n_correct_3,n_atoms_3
352,1,7,7,0.9562019759566811,0.9615475877483145,1,7,7,1,7,7
353,0,4,6,0.17281654557275847,0.668296010260558,0,4,6,0,4,6
354,0,6,9,0.31968698839306386,0.7710092226550219,0,6,9,0,6,9
355,0,6,8,0.06376661385060847,0.7497074642343069,0,6,8,0,6,8
356,0,4,8,0.0022178004353407064,0.6093482018831626,0,4,8,0,4,8
357,0,7,9,0.020170186117195534,0.7777934709901368,0,7,9,0,7,9
358,0,7,8,0.00710054494624257,0.7408356261097618,0,7,8,0,7,8
359,1,7,7,0.999986919365292,0.9999869195479495,1,7,7,1,7,7
360,0,6,7,0.019072211192437773,0.8453865771619976,0,6,7,0,6,7
361,1,9,9,0.9999390743529325,0.9999390787390534,1,9,9,1,9,9
362,1,7,7,0.9330843009795261,0.9445528666789398,1,7,7,1,7,7
363,1,6,6,0.009380782039595978,0.446910453398405,1,6,6,1,6,6
364,0,5,7,0.026455195428587833,0.7072160755073326,0,5,7,0,5,7
365,0,0,7,0.0001628176522290889,0.1684163117087097,0,0,7,0,0,7
366,0,3,6,0.033775230417564625,0.4997406062121154,0,3,6,0,3,6
367,1,7,7,0.9959583926393688,0.9960062133380403,1,7,7,1,7,7
368,0,8,9,0.9992777687336356,0.9992790801960947,0,8,9,0,8,9
369,0,6,7,0.000372733000417986,0.7142149743648419,0,6,7,0,6,7
370,0,4,6,0.0009897247501449082,0.49774514391736585,0,3,6,0,4,6
371,1,7,7,0.18663906255008106,0.8571406896347824,1,7,7,1,7,7
372,0,7,8,0.03087093876868856,0.5060601407706905,0,7,8,0,7,8
373,0,4,7,3.858128729089667e-05,0.5711210616822185,0,4,7,0,4,7
374,0,8,9,0.3479664357638434,0.8888118933766556,0,8,9,0,8,9
375,0,5,6,0.008816850569183595,0.7399102199373507,0,5,6,0,5,6
376,0,4,6,0.01943932018739101,0.5768487302659978,0,4,6,0,4,6
377,0,7,8,0.16990779306729498,0.6461852107075621,0,7,8,0,7,8
378,1,8,8,0.9995931256346964,0.999593669743409,1,8,8,1,8,8
379,0,4,6,5.3576882210172635e-05,0.3333415652686094,0,4,6,0,3,6
380,0,7,8,0.1737483602566339,0.8748532582768624,0,7,8,0,7,8
381,0,6,8,0.009780811975144662,0.6650690030313094,0,6,8,0,6,8
382,0,2,6,1.0140717682550981e-05,0.13698404226050592,0,2,6,0,2,6
383,0,6,8,0.03159757963155445,0.8742050863511736,0,5,8,0,5,8
384,0,5,7,0.09747547310025641,0.7250136428704969,0,5,7,0,5,7
385,0,7,8,0.39773337705596784,0.8750695846206962,0,7,8,0,7,8
386,0,6,8,0.09981732074210503,0.6320052918550699,0,6,8,0,6,8
387,0,6,8,0.10447938897433263,0.8664722097127396,0,6,8,0,7,8
388,0,5,8,0.0006237962648112074,0.6275961652762148,0,5,8,0,5,8
389,0,4,8,0.00018187393682036316,0.49993971395970255,0,4,8,0,4,8
390,0,7,8,0.0015007114396534858,0.6240818393522057,0,7,8,0,7,8
391,0,5,7,0.0006409787946617209,0.5441629800931043,0,5,7,0,4,7
392,0,3,6,7.094495906765291e-06,0.499997527452623,0,3,6,0,3,6
393,0,6,9,0.27099392121928206,0.888787518275032,0,6,9,0,6,9
394,0,6,8,0.0002677018107537109,0.42406760117315667,0,6,8,0,6,8
395,0,3,6,0.07666932714332217,0.6721347185277614,0,3,6,0,3,6
396,0,7,8,0.2506531237795084,0.8528062823421891,0,7,8,0,7,8
397,0,7,9,0.03142986742788025,0.7761203973437473,0,7,9,0,7,9
398,0,5,8,0.0033794284309310993,0.5508582031805582,0,5,8,0,5,8
399,0,5,7,0.9849121702259803,0.9854928185291703,0,5,7,0,5,7
400,0,6,8,0.004374107082461798,0.5968117225443607,0,6,8,0,6,8
401,0,7,10,0.005179129339869575,0.6999870787440596,0,7,10,0,7,10
402,0,4,8,0.0001384088388083583,0.44522759745066703,0,4,8,0,4,8
403,0,6,10,0.012133470264667327,0.6612903033170133,0,6,10,0,6,10
404,1,8,8,0.3108568180177417,0.8632135682594467,1,8,8,1,8,8
405,0,5,8,7.240282796988063e-05,0.5004666422007024,0,5,8,0,5,8
406,0,3,7,0.00013712132272072707,0.5694370582361602,0,3,7,0,3,7
407,0,5,9,0.0012217257950345962,0.45037146347414353,0,5,9,0,5,9
408,0,8,9,0.04641154736431481,0.8887953773539241,0,8,9,0,8,9
409,0,4,7,0.04227822490993786,0.6731894839476789,0,4,7,0,4,7
410,0,5,8,0.0018406362310236363,0.6249926970801453,0,5,8,0,5,8
411,0,7,8,0.005941445327249881,0.7499502214882903,0,7,8,0,7,8
412,0,5,8,0.00013312050785285572,0.6241294853528715,0,5,8,0,5,8
413,0,5,8,0.0004853397793291028,0.46116226171027147,0,5,8,0,5,8
414,0,4,8,0.00019328419768928877,0.5012584798630394,0,4,8,0,4,8
415,0,6,7,0.01715064294805823,0.7763929227660376,0,6,7,0,6,7
416,0,7,9,0.010053270648737653,0.6640673181431881,0,7,9,0,7,9
417,0,4,7,9.090689031425646e-05,0.5710613794178381,0,4,7,0,4,7
418,0,6,9,0.008530216461520853,0.6664223727709772,0,6,9,0,6,9
419,0,6,8,0.007404733602528584,0.7264500572559717,0,6,8,0,5,8
420,0,3,8,4.819929581754826e-06,0.3749802398798993,0,3,8,0,3,8
421,0,5,7,0.0016127364190999525,0.7138946542354595,0,5,7,0,5,7
422,0,6,7,0.21051278725140452,0.7154486408787842,0,6,7,0,6,7
423,0,6,9,0.02656000405424419,0.6641778061179464,0,6,9,0,6,9
424,0,5,8,0.0031817578910547624,0.6249899317057763,0,5,8,0,5,8
425,0,4,8,3.866921731230792e-06,0.4665441781405379,0,4,8,0,4,8
426,0,4,7,0.01998866652703786,0.6576465845852119,0,4,7,0,4,7
427,0,5,7,0.059790449036307876,0.6856206784541797,0,5,7,0,5,7
428,0,6,9,0.0011700393907596541,0.6666184065544695,0,6,9,0,6,9
429,0,6,8,0.006305043076680931,0.7468816271994921,0,6,8,0,6,8
430,0,4,8,0.0009815456543332069,0.49818916920663525,0,4,8,0,4,8
431,0,5,9,0.00033057897225100723,0.5554514668810742,0,5,9,0,5,9
432,0,4,8,0.0003088699056550508,0.5027312682494083,0,4,8,0,4,8
433,0,7,9,0.04640967152485184,0.8887549942764751,0,7,9,0,7,9
434,0,7,8,0.013581651131833043,0.7488902715177619,0,7,8,0,7,8
435,0,7,9,0.012405946333697182,0.7777580291463537,0,7,9,0,7,9
436,1,9,9,0.9985655209400186,0.9985725907061609,1,9,9,1,9,9
437,0,4,8,0.0015688032822482238,0.525546995440819,0,4,8,0,4,8
438,0,5,7,0.002589990626693976,0.6527747903638167,0,5,7,0,5,7
439,0,4,10,0.00016857977932063109,0.3999953338844876,0,5,10,0,4,10
440,0,6,9,0.0037045412097304934,0.6664374114484328,0,6,9,0,6,9
441,0,8,10,0.06308909483180915,0.8998947892698821,0,8,10,0,8,10
442,0,4,9,7.907326633503093e-05,0.44442493429954766,0,4,9,0,4,9
443,0,6,8,0.04537138775136131,0.48927592708291534,0,6,8,0,6,8
444,0,4,7,3.859266662660316e-05,0.5714158647956152,0,4,7,0,4,7
445,0,6,8,0.007274684833166807,0.749275747630942,0,6,8,0,6,8
446,0,5,8,3.161880617910996e-05,0.6248744605734877,0,5,8,0,5,8
447,0,6,9,0.029310949711669965,0.6648445420781219,0,6,9,0,6,9
448,0,4,10,0.000746525862799493,0.40001901814316565,0,4,10,0,4,10
449,0,4,8,0.00010960775114546074,0.4997029565232519,0,4,8,0,4,8
450,0,5,8,0.001366052625712463,0.5012977921487647,0,5,8,0,5,8
451,0,6,8,0.006946142639761142,0.7499356126674205,0,6,8,0,6,8
452,0,3,9,4.424275613888398e-05,0.4110872988077838,0,3,9,0,3,9
453,0,6,8,0.03486218318988124,0.7380081975138543,0,6,8,0,6,8
454,0,5,8,0.0005314180954272909,0.6196024458003981,0,5,8,0,5,8
455,0,7,9,0.07045066915445622,0.7777183362449586,0,7,9,0,7,9
456,0,6,8,0.031603524519625,0.8743914800104627,0,6,8,0,7,8
457,0,5,8,0.0009950485767342698,0.745123668303957,0,5,8,0,5,8
458,0,4,7,0.00023435825595814365,0.42854256486500425,0,4,7,0,4,7
459,0,7,9,0.02895263147211648,0.6837552426424331,0,7,9,0,7,9
460,0,4,7,3.2135040375252014e-05,0.44134864151139325,0,4,7,0,4,7
461,0,8,9,0.15426958697070656,0.78339653333872,0,8,9,0,8,9
462,0,6,8,0.02224578760735754,0.757280462244766,0,6,8,0,6,8
463,0,6,8,0.00596087888518024,0.7027669737175719,0,6,8,0,6,8
464,0,3,8,7.436875670354061e-07,0.3749883552911536,0,3,8,0,3,8
465,0,2,8,2.6881818843759063e-06,0.3655232245585411,0,2,8,0,2,8
466,0,7,8,0.19836610994244266,0.7527435552820212,0,7,8,0,7,8
467,0,8,9,0.20856389658104446,0.8554282113853933,0,8,9,0,8,9
468,0,3,7,0.024113677797790084,0.5818254833888011,0,3,7,0,3,7
469,0,4,7,0.00023299547959549052,0.576566529475887,0,4,7,0,4,7
470,0,5,8,0.0017126551389268177,0.5546697950719307,0,5,8,0,5,8
471,0,5,8,0.0024369336912812086,0.6250072190349355,0,5,8,0,5,8
472,0,3,8,7.17178915256156e-06,0.3750398752665374,0,3,8,0,3,8
473,0,5,7,0.0030137198405477774,0.7142541118454752,0,5,7,0,5,7
474,0,6,8,0.027520825557120963,0.638137215532639,0,6,8,0,5,8
475,0,6,8,0.009064954529632152,0.6881326871551536,0,6,8,0,6,8
476,0,7,9,0.010596247351425987,0.7393109022133547,0,7,9,0,7,9
477,0,6,8,0.012000647429660333,0.7499409818888716,0,6,8,0,6,8
478,0,2,7,0.000250573856643858,0.30691384093409274,0,2,7,0,2,7
479,0,7,9,0.035098063469930336,0.7834949968774969,0,7,9,0,7,9
480,0,7,9,0.05599312805387471,0.6963992724187844,0,7,9,0,7,9
481,0,3,7,0.00011066824819017592,0.5713848317024122,0,3,7,0,3,7
482,0,7,9,0.03925663293187272,0.776264442196463,0,7,9,0,7,9
483,0,6,8,0.0009999410595008301,0.7499410631714747,0,6,8,0,6,8
484,0,6,9,0.008410745070566016,0.666653552003535,0,6,9,0,6,9
485,0,4,9,0.0049919995232000575,0.41632644541851466,0,4,9,0,4,9
486,0,7,8,0.14622494936370214,0.8742671978465693,0,7,8,0,7,8
487,0,7,9,0.00012669092738721262,0.5553909078178577,0,7,9,0,7,9
488,0,6,8,0.0033745784171372605,0.6252237418277532,0,6,8,0,6,8
489,0,6,9,0.0014998246420444155,0.6650702549053418,0,6,9,0,6,9
490,0,5,9,0.0006784750059173429,0.4414049687974047,0,5,9,0,5,9
491,0,8,9,0.04641224049955127,0.8888103170998288,0,8,9,0,8,9
492,0,7,9,0.04216927616390568,0.8110453624591936,0,7,9,0,7,9
493,0,3,7,3.994040670967612e-05,0.5529362153872086,0,3,7,0,3,7
494,0,2,7,1.9523935496759645e-07,0.2857017650818337,0,2,7,0,2,7
495,0,3,8,0.003647696011032744,0.6241495247100866,0,3,8,0,3,8
496,0,6,9,0.05946892903851311,0.630367214111781,0,6,9,0,6,9
497,0,7,9,0.6085432502624852,0.868757091374769,0,7,9,0,7,9
498,0,3,8,4.1133425400534976e-05,0.25097789011761834,0,3,8,0,3,8
499,0,6,8,0.08629236170714814,0.7500638824949435,0,6,8,0,6,8
500,0,5,9,0.00026472453271435406,0.5555215022938612,0,5,9,0,5,9
501,0,5,8,0.004019923588242863,0.6250510374673036,0,5,8,0,5,8
502,1,9,9,0.2750971826626376,0.7722207938915986,1,9,9,1,9,9
503,1,9,9,0.9979197251379441,0.9979357542948919,0,8,9,1,9,9
504,0,5,9,0.0021518788741161795,0.5054946410196209,0,5,9,0,4,9
505,0,3,9,2.0889708411093674e-06,0.3244757174213895,0,3,9,0,3,9
506,0,4,9,0.006589599826688374,0.6598796990885888,0,4,9,0,4,9
507,0,1,8,2.582704025626062e-07,0.11355663106669721,0,1,8,0,1,8
508,0,6,10,0.0029602754515791556,0.5858345050329976,0,6,10,0,6,10
509,0,5,9,0.0007078758581707499,0.51358856573999,0,5,9,0,5,9
510,0,7,9,0.00806074215119021,0.6662511869475222,0,7,9,0,7,9
511,0,4,9,0.0010626036696028184,0.44183742182465197,0,4,9,0,4,9
512,0,8,10,0.0295924923665871,0.6438583586136614,0,8,10,0,8,10
513,0,9,10,0.217606492524622,0.8999335784399978,0,9,10,0,9,10
514,0,6,9,0.00106816630733434,0.637152072995319,0,6,9,0,6,9
515,0,7,9,0.021392080790373132,0.7575558632010708,0,7,9,0,6,9
516,0,5,9,0.0005474215256926249,0.6178202285984518,0,5,9,0,5,9
517,0,7,10,0.3533359627404328,0.8587564978553267,0,7,10,0,7,10
518,0,5,9,4.401330965221494e-06,0.29974889777730096,0,5,9,0,5,9
519,0,5,10,0.0024448843443206554,0.6003933191315696,0,5,10,0,5,10
520,0,6,9,0.0003957261968360926,0.6665502945617165,0,6,9,0,6,9
521,1,8,8,0.975052276025139,0.9771096900043469,1,8,8,1,8,8
522,0,4,9,0.002246675233942185,0.4693135367227142,0,4,9,0,4,9
523,0,3,8,0.00016458122140397766,0.4660648235208533,0,3,8,0,3,8
524,0,8,10,6.433213744936379e-05,0.4997827571000909,0,8,10,0,8,10
525,0,5,8,6.003704012818213e-05,0.4998240177220632,0,5,8,0,5,8
526,0,5,10,0.019562394933247518,0.679738552075635,0,5,10,0,5,10
527,0,3,8,0.00019929012529968577,0.2910037715832157,0,3,8,0,3,8
528,0,7,10,0.07791492161344718,0.699060962453972,0,7,10,0,7,10
529,0,7,9,0.0450592757979661,0.8624872412340253,0,7,9,0,7,9
530,0,6,8,0.000999872529668798,0.7498725740309637,0,6,8,0,6,8
531,0,8,11,0.016316432722182382,0.7253382189188124,0,8,11,0,8,11
532,0,5,9,0.00031711272651463495,0.5555335354050642,0,5,9,0,5,9
533,0,3,9,9.145210243824574e-07,0.3332563264512295,0,3,9,0,3,9
534,0,4,8,0.004231819220686079,0.7392373340352452,0,4,8,0,4,8
535,0,7,9,0.0090184033711673,0.6665163023577596,0,7,9,0,7,9
536,0,3,8,7.290681834348449e-06,0.2521332433962734,0,3,8,0,3,8
537,0,7,10,0.008627873959624725,0.6779715582632881,0,7,10,0,7,10
538,0,6,10,0.001475396150087866,0.60226923798603,0,6,10,0,6,10
539,0,6,8,0.0064592649699545986,0.679049186179241,0,6,8,0,6,8
540,0,6,9,0.00013779677791114723,0.5112461331940849,0,6,9,0,6,9
541,0,9,10,0.1344461518640825,0.7733373458027526,0,9,10,0,9,10
542,0,5,9,0.005238830016746084,0.4452891492820983,0,5,9,0,5,9
543,0,6,8,0.0009997591198772774,0.7497591719650395,0,6,8,0,7,8
544,0,7,10,0.015028403735954838,0.7197489349552255,0,7,10,0,8,10
545,0,6,9,0.0020392776763766447,0.5555755306608181,0,6,9,0,6,9
546,0,5,8,0.006514364905441383,0.7482676672183546,0,5,8,0,5,8
547,0,5,9,9.980428645607264e-05,0.664719090175258,0,5,9,0,5,9
548,0,6,9,0.009192485345454963,0.746782473057902,0,6,9,0,7,9
549,0,7,9,0.2387919399769511,0.8872937023654524,0,7,9,0,7,9
550,0,3,8,0.000595188128791263,0.6113993964482874,0,3,8,0,3,8
551,0,3,9,9.585471084759486e-06,0.24781563021324585,0,3,9,0,3,9
552,0,4,8,4.6993598844807564e-06,0.49979875297526566,0,4,8,0,4,8
553,0,7,9,0.003556331518102473,0.5554774716912728,0,7,9,0,7,9
554,0,5,9,0.0010857921645933656,0.5542877198226326,0,5,9,0,5,9
555,0,4,8,0.0012436216671484874,0.4995838662821461,0,4,8,0,3,8
556,0,7,9,0.008888454783002799,0.7777163759017816,0,7,9,0,7,9
557,0,7,9,0.2931519937671092,0.7776816950604679,0,7,9,0,7,9
558,1,10,10,0.9567022385306887,0.961464910435535,1,10,10,1,10,10
559,0,6,10,0.0019813886963987912,0.5101483823951625,0,6,10,0,6,10
560,0,3,9,2.8354445266625532e-05,0.3753185133263549,0,3,9,0,3,9
561,0,7,10,0.011525604330558733,0.6993340444485671,0,7,10,0,7,10
562,0,8,10,0.08105745119324695,0.7999606855542283,0,8,10,0,8,10
563,0,5,8,0.0029223453283010545,0.44959348018439715,0,5,8,0,5,8
564,0,5,9,0.006218114918849997,0.6508635615895445,0,5,9,0,5,9
565,0,8,11,0.007361622508248642,0.5448723970310845,0,8,11,0,8,11
566,0,5,8,0.002849046585781304,0.6253371158425258,0,5,8,0,5,8
567,0,9,10,0.06306707086666515,0.8995462220620635,0,9,10,0,9,10
568,0,7,9,0.002923153368525019,0.5564366118841175,0,7,9,0,7,9
569,0,7,9,0.04439077387773024,0.7742041442162003,0,7,9,0,7,9
570,0,6,9,0.14334769743913942,0.6720311738739939,0,6,9,0,6,9
571,0,6,9,0.07420120315142069,0.7247406773162709,0,6,9,0,6,9
572,0,4,9,0.0003044741731462992,0.5556444353309211,0,4,9,0,4,9
573,1,9,9,0.4045702117116739,0.8869883864373409,1,9,9,1,9,9
574,0,7,9,0.06369787606592292,0.5073120084329521,0,7,9,0,7,9
575,0,7,9,0.007696902244613334,0.6140338179393224,0,7,9,0,7,9
576,0,8,9,0.04635807492682345,0.8876474657551989,0,8,9,0,8,9
577,0,9,10,0.16313990180854734,0.7995273112667227,0,9,10,0,8,10
578,0,8,9,0.005029106394706317,0.6665570774410213,0,8,9,0,8,9
579,0,6,9,0.018290578402148136,0.63098216935958,0,6,9,0,6,9
580,0,6,9,0.0020063803219254692,0.43908176251507797,0,6,9,0,6,9
581,0,9,10,8.754430751280244e-05,0.34104689619644923,0,9,10,0,9,10
582,0,2,8,0.00014062635196529128,0.26403018455554733,0,2,8,0,2,8
583,0,6,8,0.06148551013132782,0.5307524349541206,0,3,8,0,6,8
584,0,5,8,0.005300141189640361,0.6295009689248507,0,5,8,0,4,8
585,0,2,9,3.451805069935709e-08,0.21045189108633983,0,2,9,0,2,9
586,0,4,8,1.9572897098418065e-05,0.18449499422547996,0,4,8,0,4,8
587,0,5,9,0.0008051744560136288,0.4538139664908354,0,5,9,0,5,9
588,0,4,9,6.190382099531525e-05,0.3379843006680833,0,4,9,0,4,9
589,0,6,9,0.007833834848839982,0.6654619447684436,0,6,9,0,6,9
590,0,7,9,0.14093705585983485,0.664283130870198,0,7,9,0,7,9
591,0,3,8,3.2699785194746157e-05,0.47917707505921203,0,3,8,0,3,8
592,0,7,9,0.04622522935307723,0.8848080907802155,0,7,9,0,7,9
593,0,4,9,0.000384875425584632,0.6665251339254353,0,4,9,0,4,9
594,0,9,10,0.07633744242026727,0.7094904213345399,0,9,10,0,9,10
595,0,5,10,0.0002808553495237637,0.5985514229924134,0,5,10,0,5,10
596,0,4,10,0.0011508254840040999,0.4689460131932709,0,4,10,0,4,10
597,0,7,9,0.07220276696038722,0.777127099338892,0,7,9,0,7,9
598,0,5,8,0.005507804533356652,0.6410104471610832,0,5,8,0,5,8
599,0,4,8,0.0005089132048829926,0.4959412619968192,0,4,8,0,4,8
600,0,5,10,0.00015253583868070337,0.49999737279538853,0,5,10,0,5,10
601,0,2,9,1.8370429151914992e-05,0.32581911303154665,0,2,9,0,2,9
602,0,6,9,0.0003552137618049369,0.5553234224318789,0,6,9,0,6,9
603,0,3,10,0.00011033440990395844,0.3037369501699989,0,3,10,0,3,10
604,0,6,10,0.004440880941042811,0.6004133662109613,0,6,10,0,6,10
605,0,5,10,0.002665082900956856,0.5326887910282159,0,5,10,0,5,10
606,0,7,10,0.02263210766085775,0.6275334120824327,0,7,10,0,7,10
607,0,4,10,0.00024067991596147078,0.4730008109856293,0,4,10,0,4,10
608,0,5,10,0.00023493500832099233,0.49994228398247936,0,5,10,0,5,10
609,0,7,9,0.1048458806895539,0.7760209533287123,0,7,9,0,7,9
610,0,7,10,0.043010991546322944,0.6205857091778959,0,7,10,0,7,10
611,0,1,9,1.7918298288745864e-06,0.21385911542655364,0,1,9,0,1,9
612,0,5,9,0.0006262040135411739,0.5555246022465685,0,5,9,0,5,9
613,0,5,9,0.0009185085111402501,0.5558102200287481,0,5,9,0,5,9
614,0,5,10,0.0007684021184417023,0.6813119580592596,0,8,10,0,5,10
615,0,4,10,0.0002491272679093671,0.5626619211528868,0,4,10,0,4,10
616,0,8,10,0.23805612031812165,0.8465798042712572,0,8,10,0,8,10
617,0,6,10,0.02021342418756877,0.7992320039087966,0,6,10,0,6,10
618,0,4,10,2.4874825898648665e-05,0.39955872151632355,0,4,10,0,4,10
619,0,5,9,0.0008500998670606842,0.5555251447431143,0,5,9,0,5,9
620,0,8,10,0.00753386034422684,0.7000270411249836,0,8,10,0,8,10
621,0,2,11,4.355531522346023e-06,0.1530067202480653,0,2,11,0,2,11
622,0,2,9,0.0012522590855410369,0.2789718249354945,0,2,9,0,2,9
623,0,9,11,0.08745908829253767,0.7316757723826792,0,9,11,0,9,11
624,0,4,9,0.010164620943851904,0.665834701266763,0,4,9,0,4,9
625,0,7,11,0.05447150561463264,0.7919027409190608,0,7,11,0,7,11
626,0,6,9,0.16361106843576173,0.7717904179158821,0,6,9,0,6,9
627,0,5,10,0.00828181832194869,0.5833720361182189,0,5,10,0,5,10
628,0,5,10,0.000502536730931858,0.3957130277188755,0,5,10,0,5,10
629,0,1,9,7.947386956621708e-05,0.31297963827963043,0,1,9,0,2,9
630,0,8,10,0.0050420787290487105,0.6674178226670987,0,8,10,0,8,10
631,0,8,10,0.005423969898558042,0.6845000508130396,0,8,10,0,8,10
632,0,9,10,0.06309019469272135,0.899912217879305,0,9,10,0,9,10
633,0,9,10,0.13397713693457067,0.78494656891349,0,9,10,0,9,10
634,0,8,10,0.01948180355739065,0.7998304161730307,0,8,10,0,8,10
635,0,7,10,0.01258441617204019,0.7002078861045934,0,7,10,0,7,10
636,0,8,10,0.0478604656727875,0.7863222941670759,0,8,10,0,8,10
637,0,3,10,0.012438130343847133,0.4124422503066925,0,3,10,0,3,10
638,0,7,9,0.08094064114531777,0.7531266033664914,0,7,9,0,7,9
639,0,3,9,4.347397304264101e-05,0.44461533704419387,0,3,9,0,3,9
640,0,6,9,0.00448813208518292,0.4484842983942438,0,6,9,0,6,9
641,0,4,9,0.0014403151210653211,0.37460199089778673,0,4,9,0,4,9
642,0,7,10,0.004332782365051126,0.6965881776715096,0,7,10,0,7,10
643,0,3,9,0.010928896715688254,0.2857700917894867,0,3,9,0,3,9
644,0,6,10,0.05851969119127233,0.7002158193064061,0,6,10,0,6,10
645,0,7,10,0.01559107703767083,0.5388119892407406,0,7,10,,,
646,0,7,10,0.00029098293814120834,0.5148111625748613,0,7,10,0,7,10
647,0,5,10,0.0003563635680116559,0.3990525888376695,0,5,10,0,5,10
648,0,2,9,2.6257637323884972e-06,0.22378090836908177,0,2,9,0,2,9
649,0,6,10,0.013247065986571906,0.6158854296259297,0,6,10,0,6,10
650,0,8,11,0.007450014387374919,0.6979827586357191,0,8,11,0,8,11
651,0,2,9,0.00028758565321177355,0.4441689683954094,0,2,9,0,2,9
652,0,4,9,2.935131797377633e-06,0.43077470885286573,0,4,9,0,4,9
653,0,3,9,0.11426485937907689,0.706639792682269,0,3,9,0,3,9
654,0,6,10,0.03630753248673554,0.6970018027133796,0,6,10,0,6,10
655,0,5,10,0.00035236733509902223,0.499806815451894,0,5,10,0,5,10
656,0,5,10,0.000885609041331732,0.40354225264808957,0,5,10,0,5,10
657,0,5,9,4.415440339545898e-05,0.4562855656169807,0,5,9,0,5,9
658,0,6,10,0.004251869027014435,0.45060455393855053,0,6,10,0,6,10
659,0,5,10,0.00016073779216376692,0.49992022101294487,0,5,10,0,5,10
660,0,8,11,0.022050987287094176,0.6694775037361912,0,8,11,0,8,11
661,0,4,10,9.722577375083863e-05,0.40010603445689086,0,4,10,0,4,10
662,0,5,9,0.0008609079050027636,0.5542876696712838,0,5,9,0,5,9
663,0,9,11,0.00938102994708934,0.7270669489247411,0,9,11,0,9,11
664,0,7,10,0.0023986996082399435,0.5288833833794101,0,7,10,0,4,10
665,0,5,11,0.00011920019007506762,0.4545760653171034,0,5,11,0,5,11
666,0,6,9,0.00046745349113145056,0.6666605209738592,0,6,9,0,6,9
667,0,6,9,0.0028558654213200205,0.49248224713147287,0,4,9,0,5,9
668,0,7,10,0.0021286538345304295,0.6993095458620464,0,7,10,0,7,10
669,0,7,10,0.05759949793084459,0.8300977802283833,0,7,10,0,7,10
670,0,6,9,0.010540090827182137,0.44833111741003573,0,6,9,0,6,9
671,0,7,10,0.015391150316225656,0.6535237118222188,0,7,10,0,7,10
672,0,7,10,0.14549003188532425,0.7349504962077346,0,7,10,0,7,10
673,0,6,10,0.06270368333694715,0.893955120228935,0,6,10,0,6,10
674,0,6,9,0.03514462698954056,0.6677306846289608,0,6,9,0,6,9
675,0,7,10,0.0004597941501670337,0.5744533221936259,0,7,10,0,7,10
676,0,7,10,0.003944875921845568,0.7911745382212597,0,7,10,0,7,10
677,0,7,11,0.002921884930302847,0.5972140016363564,0,7,11,0,7,11
678,0,9,10,0.020957280632961206,0.699554599990836,0,9,10,0,9,10
679,0,8,11,0.00893444551603188,0.7259080777582367,1,11,11,0,8,11
680,0,9,11,0.0229696249318876,0.6656946677896983,0,9,11,0,9,11
681,0,4,10,0.0034253813660505778,0.4987555361845909,0,5,10,0,4,10
682,0,2,10,3.503569760834004e-07,0.20000257612611932,0,2,10,0,2,10
683,0,7,11,0.0026823544683189904,0.6363149602912007,0,10,11,0,7,11
684,0,4,9,0.00020151538705515131,0.442544015016747,0,4,9,0,4,9
685,0,5,9,0.002840873963088182,0.556343684750538,0,5,9,0,5,9
686,0,10,11,0.16006857090339516,0.7274636058834155,0,10,11,0,10,11
687,0,5,9,7.348483814234037e-05,0.3339750545830402,0,5,9,0,3,9
688,0,7,10,0.017691395222163574,0.7013772729046325,0,7,10,0,7,10
689,0,7,10,0.025549717333342745,0.6156527839081007,0,7,10,0,7,10
690,0,5,10,0.00021724978972618997,0.4861332934891783,0,5,10,0,5,10
691,0,5,10,0.009306391168874058,0.5013224249507726,0,5,10,0,5,10
692,0,4,11,0.0004608604020556237,0.43468740317372717,0,4,11,0,4,11
693,0,9,11,0.3232956166779331,0.8207315744593958,0,9,11,0,9,11
694,0,4,9,0.0010525635339851797,0.4758734534402951,0,4,9,0,4,9
695,0,3,10,2.6494756101055695e-05,0.2997461006506218,0,3,10,0,3,10
696,0,8,10,0.026608117447283586,0.5915456363414142,0,8,10,0,8,10
697,0,6,10,0.0002956793749894953,0.599973264324955,0,6,10,0,6,10
698,0,5,9,4.8627514448849494e-05,0.43358671019708667,0,5,9,0,5,9
699,0,8,10,0.01848073984221847,0.5661505133491508,0,8,10,0,8,10
700,0,6,10,3.619346197203234e-05,0.49958268232310193,0,6,10,0,6,10
701,0,5,10,2.4716895749135403e-05,0.3988406320011856,0,5,10,0,5,10
702,0,8,11,0.017479655259732368,0.8174685478631766,0,8,11,0,8,11
703,0,5,10,0.0034846310410341663,0.7250475040634583,0,5,10,0,5,10
704,0,2,10,2.1890145525196767e-06,0.2976257489026011,0,2,10,0,2,10
705,0,5,11,0.00019429430994109622,0.45451809916118263,0,5,11,0,5,11
706,0,4,10,1.3821318546295367e-05,0.39941884667542704,0,4,10,0,4,10
707,0,6,11,0.00010865263722671019,0.5442022451980305,0,6,11,0,6,11
708,0,6,10,0.001058290170460078,0.5207511548048468,0,6,10,0,6,10
709,0,8,11,0.022542316067027238,0.4977714214317309,0,8,11,0,8,11
710,0,6,11,0.00034537637993411953,0.570961879018953,0,6,11,0,6,11
711,0,6,10,8.057581325679864e-05,0.5000713068656497,0,6,10,0,6,10
712,0,2,11,3.571084750180906e-06,0.18187762416990802,0,2,11,0,2,11
