source,class_id,alignment_norm,artifact_norm,composite_product,composite_harmonic
Sys_DiT_noexpert_1,952,0.9968,0.986,0.983024,0.9912476489028214
Sys_DiT_noexpert_1,960,0.982,0.7615999999999999,0.7507520000000001,0.8238138658273415
Sys_DiT_noexpert_1,962,0.9879999999999999,0.9568,0.946096,0.9703819087915078
Sys_DiT_noexpert_1,968,0.718,0.7128,0.584376,0.7006062682510756
Sys_DiT_noexpert_1,971,0.742,0.6976,0.549152,0.7167130871560765
Sys_DiT_noexpert_1,972,0.7076,0.634,0.49911199999999994,0.6156680084822554
Sys_DiT_noexpert_1,981,0.778,0.5456000000000001,0.4182080000000001,0.6087020749319527
Sys_DiT_noexpert_1,982,0.5928,0.5236000000000001,0.340008,0.547363664432299
Sys_DiT_noexpert_1,983,0.9339999999999999,0.728,0.67864,0.814502604795584
Sys_DiT_noexpert_1,985,0.7448,0.8888,0.6749,0.7770724229205366
Sys_DiT_noexpert_1,991,0.9168,0.9532,0.8797528,0.9341201976284585
Sys_DiT_noexpert_1,999,0.8099999999999999,0.576,0.47472000000000003,0.6528657032897983
Sys_DiT_noexpert_2,4,0.9879999999999999,0.9568,0.946096,0.9703819087915078
Sys_DiT_noexpert_2,7,0.8348000000000001,0.8099999999999999,0.722944,0.8207069114767631
Sys_DiT_noexpert_2,10,0.7888,0.762,0.6465440000000001,0.7738894647037815
Sys_DiT_noexpert_2,25,0.7727999999999999,0.6948,0.5579999999999999,0.7295078801151925
Sys_DiT_noexpert_2,35,0.808,0.8688,0.707456,0.8347010894520327
Sys_DiT_noexpert_2,39,0.826,0.8219999999999998,0.71398,0.8215624041610479
Sys_DiT_noexpert_2,49,0.8788,0.8380000000000001,0.755056,0.8563777978140867
Sys_DiT_noexpert_2,51,0.836,0.9119999999999999,0.8140000000000001,0.861881916458773
Sys_DiT_noexpert_2,52,0.7588,0.8236000000000001,0.651888,0.7814658766496717
Sys_DiT_noexpert_2,64,0.7016,0.8320000000000001,0.60152,0.7533405282903871
Sys_DiT_noexpert_2,80,0.9843999999999999,0.752,0.741256,0.8399844411277957
Sys_DiT_noexpert_2,97,1.0,1.0,1.0,1.0
Sys_DiT_noexpert_2,106,0.9288000000000001,0.868,0.8236840000000001,0.8956678021329502
Sys_DiT_noexpert_2,116,1.0,1.0,1.0,1.0
Sys_DiT_noexpert_2,118,0.8,0.8416,0.6912480000000001,0.8189503971741876
Sys_DiT_noexpert_2,129,0.8480000000000001,0.7816,0.664952,0.812002515887365
Sys_DiT_noexpert_2,144,0.9608000000000001,0.8559999999999999,0.822364,0.9035894925696836
Sys_DiT_noexpert_2,147,0.9148,0.7832,0.7184528,0.8262496292571566
Sys_DiT_noexpert_2,150,0.8368,0.834,0.7088639999999999,0.8311043364254592
Sys_DiT_noexpert_2,156,0.9756,0.8640000000000001,0.842392,0.9124238794823476
Sys_DiT_noexpert_2,159,0.708,0.6836,0.516812,0.679796417071594
Sys_DiT_noexpert_2,281,0.9879999999999999,0.984,0.97248,0.985822039588537
Sys_DiT_noexpert_2,300,0.9560000000000001,1.0,0.9560000000000001,0.9765298977734211
Sys_DiT_noexpert_2,322,0.938,0.914,0.87866,0.9248571428571429
Sys_DiT_noexpert_2,330,0.852,0.942,0.80578,0.893443064581499
Sys_DiT_noexpert_2,333,0.9847999999999999,0.842,0.831344,0.8997196985922624
Sys_DiT_noexpert_2,339,0.8879999999999999,0.7535999999999999,0.682272,0.8076757657718083
Sys_DiT_noexpert_2,347,0.9879999999999999,0.9339999999999999,0.9239799999999999,0.9580537713793527
Sys_DiT_noexpert_2,356,0.842,0.7416,0.62492,0.7780860012457838
Sys_DiT_noexpert_2,365,0.954,0.968,0.9245599999999999,0.9604741740528929
Sys_DiT_noexpert_2,370,0.8907999999999999,0.8708,0.798712,0.8797510237510238
Sys_DiT_noexpert_2,389,0.22959999999999997,0.7487999999999999,0.172908,0.3509072951338415
Sys_DiT_noexpert_2,392,0.68,0.78,0.54884,0.6936321190462242
Sys_DiT_noexpert_2,394,0.798,0.6588,0.5479320000000001,0.6957167929054534
Sys_DiT_noexpert_2,396,0.9556000000000001,0.828,0.80112,0.8802555532310425
Sys_DiT_noexpert_2,400,0.9259999999999999,0.658,0.6145,0.7488637354296558
Sys_DiT_noexpert_2,405,0.7876,0.6759999999999999,0.5768000000000001,0.7213254710390572
Sys_DiT_noexpert_2,406,0.986,0.9279999999999999,0.91722,0.9545903743315508
Sys_DiT_noexpert_2,413,0.6076,0.6275999999999999,0.39602400000000004,0.6074190360841815
Sys_DiT_noexpert_2,415,0.6380000000000001,0.65,0.44858000000000003,0.6079770634920635
Sys_DiT_noexpert_2,419,0.48200000000000004,0.5588,0.310596,0.5070600807966008
Sys_DiT_noexpert_2,421,0.976,0.64,0.6268,0.7475133615796549
Sys_DiT_noexpert_2,426,0.7020000000000001,0.438,0.3121,0.5260958530166742
Sys_DiT_noexpert_2,429,0.966,0.954,0.92782,0.9597750000000002
Sys_DiT_noexpert_2,432,0.8876,0.6068,0.554908,0.7085200574307136
Sys_DiT_noexpert_2,443,0.9339999999999999,0.8827999999999999,0.828936,0.905298271292908
Sys_DiT_noexpert_2,446,0.624,0.4816,0.300672,0.4842776928499656
Sys_DiT_noexpert_2,453,0.8348000000000001,0.6900000000000001,0.594816,0.7522986405407458
