class_id,batch_idx,num_images,vendi_score
300,11,50,4.084773540496826
300,12,50,4.236186504364014
300,13,50,3.7876806259155273
300,14,50,4.178102016448975
300,15,50,4.260161399841309
300,16,50,4.163259029388428
300,17,50,3.4480597972869873
300,18,50,4.045365333557129
300,19,50,4.09866189956665
300,20,50,4.6721391677856445
300,21,50,3.4713566303253174
300,22,50,3.650758981704712
300,23,50,4.089350700378418
300,24,50,4.542713165283203
300,25,50,4.363166332244873
322,0,50,12.639714241027832
322,1,50,13.60784912109375
322,2,50,13.378987312316895
322,3,50,15.10934829711914
322,4,50,14.172179222106934
322,5,50,15.070611000061035
322,6,50,13.410663604736328
322,7,50,16.14834976196289
322,8,50,15.147575378417969
322,9,50,13.787795066833496
322,10,50,15.470746040344238
322,11,50,15.803357124328613
322,12,50,17.442771911621094
322,13,50,16.001924514770508
322,14,50,16.335664749145508
322,15,50,17.699140548706055
322,16,50,13.07291316986084
322,17,50,18.074689865112305
322,18,50,15.170307159423828
322,19,50,14.922563552856445
322,20,50,14.176434516906738
322,21,50,12.421626091003418
322,22,50,13.9664888381958
322,23,50,12.151877403259277
322,24,50,11.543495178222656
322,25,50,15.047078132629395
330,0,50,5.618306636810303
330,1,50,5.7748188972473145
330,2,50,5.973388671875
330,3,50,4.709196090698242
330,4,50,5.288824558258057
330,5,50,7.486351013183594
330,6,50,5.645634651184082
330,7,50,6.542375564575195
330,8,50,5.886664390563965
330,9,50,5.8218207359313965
330,10,50,6.51410436630249
330,11,50,5.952478885650635
330,12,50,5.618344783782959
330,13,50,5.9163641929626465
330,14,50,5.172065734863281
330,15,50,5.972573280334473
330,16,50,5.782740592956543
330,17,50,7.725949764251709
330,18,50,6.3376898765563965
330,19,50,5.81707763671875
330,20,50,5.8012261390686035
330,21,50,7.47576379776001
330,22,50,5.921016693115234
330,23,50,6.895957946777344
330,24,50,6.295682430267334
330,25,50,6.592451572418213
333,0,50,8.33668041229248
333,1,50,7.933469295501709
333,2,50,7.796877384185791
333,3,50,8.153332710266113
333,4,50,7.912688255310059
333,5,50,6.251813888549805
333,6,50,7.596197128295898
333,7,50,7.3575119972229
333,8,50,7.073421001434326
333,9,50,6.990818500518799
333,10,50,7.512334823608398
333,11,50,7.407012462615967
333,12,50,7.926945209503174
333,13,50,7.206422328948975
333,14,50,7.913027763366699
333,15,50,7.936248779296875
333,16,50,7.723062038421631
333,17,50,7.471280574798584
333,18,50,8.13967514038086
333,19,50,7.230815410614014
333,20,50,7.472290992736816
333,21,50,7.691397666931152
333,22,50,7.293433666229248
333,23,50,7.662973403930664
333,24,50,7.68330717086792
333,25,50,7.56975793838501
339,0,50,10.601505279541016
339,1,50,12.674615859985352
339,2,50,12.797808647155762
339,3,50,14.090599060058594
339,4,50,13.40841007232666
339,5,50,12.581761360168457
339,6,50,13.337037086486816
339,7,50,14.380342483520508
339,8,50,12.422350883483887
339,9,50,12.486266136169434
339,10,50,11.423809051513672
339,11,50,12.517512321472168
339,12,50,13.712247848510742
339,13,50,14.44452953338623
339,14,50,12.452707290649414
339,15,50,14.74002456665039
339,16,50,13.411528587341309
339,17,50,12.409862518310547
339,18,50,14.219368934631348
339,19,50,12.334222793579102
339,20,50,13.070731163024902
339,21,50,12.796672821044922
339,22,50,13.019083976745605
339,23,50,12.064695358276367
339,24,50,10.440765380859375
339,25,50,11.973590850830078
347,0,50,6.885838508605957
347,1,50,6.578155994415283
347,2,50,6.171384334564209
347,3,50,6.468174457550049
347,4,50,7.07454252243042
347,5,50,6.094500541687012
347,6,50,7.248010158538818
347,7,50,6.037092208862305
347,8,50,6.975224494934082
347,9,50,6.477064609527588
347,10,50,6.175253391265869
347,11,50,6.825340270996094
347,12,50,7.404709815979004
347,13,50,5.727677345275879
347,14,50,6.345781326293945
347,15,50,6.459131717681885
347,16,50,7.160934925079346
347,17,50,6.631759166717529
347,18,50,6.100656986236572
347,19,50,6.649288177490234
347,20,50,7.1632080078125
347,21,50,5.3680925369262695
347,22,50,5.943185806274414
347,23,50,5.995018005371094
347,24,50,6.022023677825928
347,25,50,7.33885383605957
356,0,50,15.178733825683594
356,1,50,11.215787887573242
356,2,50,14.457993507385254
356,3,50,11.508575439453125
356,4,50,13.277494430541992
356,5,50,14.354215621948242
356,6,50,15.148258209228516
356,7,50,13.50159740447998
356,8,50,14.609996795654297
356,9,50,13.205596923828125
356,10,50,14.206157684326172
356,11,50,14.658347129821777
356,12,50,17.163612365722656
356,13,50,15.503374099731445
356,14,50,13.042465209960938
356,15,50,13.694906234741211
356,16,50,12.024140357971191
356,17,50,15.444784164428711
356,18,50,14.23261547088623
356,19,50,11.753174781799316
356,20,50,15.563200950622559
356,21,50,13.43509292602539
356,22,50,13.900675773620605
356,23,50,13.863059043884277
356,24,50,16.487897872924805
356,25,50,15.102989196777344
365,0,50,4.557448863983154
365,1,50,6.0672478675842285
365,2,50,5.650497913360596
365,3,50,5.559017181396484
365,4,50,5.485139846801758
365,5,50,4.865582466125488
365,6,50,5.44150972366333
365,7,50,5.503843784332275
365,8,50,4.992384433746338
365,9,50,4.992159843444824
365,10,50,4.511960029602051
365,11,50,5.440201759338379
365,12,50,4.904766082763672
365,13,50,4.133426666259766
365,14,50,5.612255573272705
365,15,50,5.789426326751709
365,16,50,5.748619556427002
365,17,50,5.428162574768066
365,18,50,4.824357986450195
365,19,50,5.47508430480957
365,20,50,5.465236663818359
365,21,50,5.394489765167236
